Date.Rptd,DR.NO,DATE.OCC,TIME.OCC,AREA,AREA.NAME,RD,Crm.Cd,CrmCd.Desc,Status,Status.Desc,LOCATION,Cross.Street,Location.1,Formatted Address,Zipcode
12/31/2013,131122097,12/31/2013,1600,11,Northeast,1172,330,BURGLARY FROM VEHICLE,IC,Invest Cont, 1800      W  SILVER LAKE                  DR,,"(34.0912, -118.2678)","2955 Swan Pl, Los Angeles, CA 90026, USA",90026
12/31/2013,131227831,12/31/2013,240,12,77th Street,1251,740,VANDALISM - FELONY,IC,Invest Cont, 6700         WEST                         BL,,"(33.9781, -118.3352)","6701 West Blvd, Inglewood, CA 90302, USA",90302
12/31/2013,131227850,12/31/2013,830,12,77th Street,1269,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AA,Adult Arrest,  800      E  83RD                         ST,,"(33.9638, -118.2608)","759 E 83rd St, Los Angeles, CA 90001, USA",90001
12/31/2013,131227852,12/31/2013,810,12,77th Street,1268,210,ROBBERY,IC,Invest Cont,  100      W  MANCHESTER                   AV,,"(33.9601, -118.2739)","8599 S Main St, Los Angeles, CA 90003, USA",90003
12/31/2013,131227865,12/31/2013,1220,12,77th Street,1248,210,ROBBERY,AA,Adult Arrest,              70TH                         ST,   MENLO                        AV,"(33.9764, -118.2892)","6900-6998 S Menlo Ave, Los Angeles, CA 90044, USA",90044
12/31/2013,131227867,12/31/2013,1100,12,77th Street,1255,310,BURGLARY,IC,Invest Cont, 7600      S  NORMANDIE                    AV,,"(33.971, -118.3003)","7569-7599 Normandie Ave, Los Angeles, CA 90044, USA",90044
12/31/2013,131227868,12/31/2013,1235,12,77th Street,1215,997,TRAFFIC DR #,IC,Invest Cont,              NORMANDIE                    AV,   53RD                         ST,"(33.9942, -118.3002)","5225 Normandie Ave, Los Angeles, CA 90037, USA",90037
12/31/2013,131227871,12/31/2013,500,12,77th Street,1218,510,VEHICLE - STOLEN,IC,Invest Cont,  800      W  52ND                         ST,,"(33.9953, -118.2871)","5206 S Hoover St, Los Angeles, CA 90037, USA",90037
12/31/2013,131227880,12/31/2013,1035,12,77th Street,1248,220,ATTEMPTED ROBBERY,AO,Adult Other,  900      W  69TH                         ST,,"(33.9773, -118.2892)","6820 S Menlo Ave, Los Angeles, CA 90044, USA",90044
12/31/2013,131227882,12/31/2013,1800,12,77th Street,1249,997,TRAFFIC DR #,IC,Invest Cont,              GAGE                         AV,   FIGUEROA                     ST,"(33.9824, -118.2827)","6225-6249 S Figueroa St, Los Angeles, CA 90003, USA",90003
12/31/2013,131227884,12/31/2013,2045,12,77th Street,1269,997,TRAFFIC DR #,IC,Invest Cont,              AVALON                       BL,   82ND                         ST,"(33.9647, -118.2651)","8120 Avalon Blvd, Los Angeles, CA 90003, USA",90003
12/31/2013,131301010,12/31/2013,1055,13,Newton,1375,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont, 1200      E  57TH                         ST,,"(33.9911, -118.2542)","1192 E 57th St, Los Angeles, CA 90011, USA",90011
12/31/2013,131323931,12/31/2013,904,13,Newton,1362,997,TRAFFIC DR #,IC,Invest Cont,              49TH                         ST,   SAN PEDRO                    ST,"(33.9984, -118.2696)","4829-4899 S San Pedro St, Los Angeles, CA 90011, USA",90011
12/31/2013,131323942,12/31/2013,952,13,Newton,1383,210,ROBBERY,IC,Invest Cont,  200      W  SLAUSON                      AV,,"(33.9892, -118.2761)","179-199 W Slauson Ave, Los Angeles, CA 90003, USA",90003
12/31/2013,131323947,12/31/2013,30,13,Newton,1377,210,ROBBERY,IC,Invest Cont,              55TH                         ST,   LONG BEACH,"(33.993, -118.2432)","5448-5498 Long Beach Ave, Los Angeles, CA 90058, USA",90058
12/31/2013,131323956,12/31/2013,1830,13,Newton,1373,510,VEHICLE - STOLEN,IC,Invest Cont, 1000      E  55TH                         ST,,"(33.9925, -118.2579)","1000-1012 E 55th St, Los Angeles, CA 90011, USA",90011
12/31/2013,131323958,12/31/2013,1400,13,Newton,1345,997,TRAFFIC DR #,IC,Invest Cont,              MLK                          BL,   CENTRAL                      AV,"(34.011, -118.2565)","4002 S Central Ave, Los Angeles, CA 90011, USA",90011
12/31/2013,131323959,12/31/2013,1410,13,Newton,1373,997,TRAFFIC DR #,IC,Invest Cont,              CENTRAL                      AV,   SLAUSON                      AV,"(33.9893, -118.2564)","1116 E Slauson Ave, Los Angeles, CA 90011, USA",90011
12/31/2013,131430008,12/31/2013,110,14,Pacific,1431,997,TRAFFIC DR #,IC,Invest Cont,              PACIFIC                      AV,   WINDWARD                     AV,"(33.9874, -118.472)","100-216 Venice Way, Venice, CA 90291, USA",90291
12/31/2013,131430020,12/31/2013,620,14,Pacific,1469,310,BURGLARY,IC,Invest Cont, 5700      W  CENTINELA                    AV,,"(33.9765, -118.381)","5710 W Centinela Ave, Los Angeles, CA 90045, USA",90045
12/31/2013,131430028,12/31/2013,1200,14,Pacific,1452,310,BURGLARY,AO,Adult Other, 3800         OCEAN FRONT                  WK,,"(33.9754, -118.4637)","3719 Ocean Front Walk, Marina Del Rey, CA 90292, USA",90292
12/31/2013,131430030,12/31/2013,1630,14,Pacific,1434,997,TRAFFIC DR #,IC,Invest Cont,              BEETHOVEN                    ST,   MARCO                        PL,"(34.0045, -118.4448)","3564 Beethoven St, Los Angeles, CA 90066, USA",90066
12/31/2013,131430035,12/31/2013,700,14,Pacific,1403,930,"THREATS, VERBAL/TERRORIST",IC,Invest Cont, 2700      S  SEPULVEDA                    BL,,"(34.0311, -118.431)","2723 S Sepulveda Blvd, Los Angeles, CA 90064, USA",90064
12/31/2013,131430037,12/31/2013,1100,14,Pacific,1452,740,VANDALISM - FELONY,IC,Invest Cont,              WASHINGTON,   OCEAN FRONT                  WK,"(33.9791, -118.4669)","3010-3098 Ocean Front Walk, Marina Del Rey, CA 90292, USA",90292
12/31/2013,131430038,12/31/2013,1115,14,Pacific,1463,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,              JEFFERSON,   BEETHOVEN,"(33.9761, -118.421)","12901 Beethoven St, Los Angeles, CA 90066, USA",90066
12/31/2013,131430041,12/31/2013,1340,14,Pacific,1473,997,TRAFFIC DR #,IC,Invest Cont,              85TH                         ST,   BERGER                       AV,"(33.9606, -118.4303)","8501-8507 Berger Ave, Playa Del Rey, CA 90293, USA",90293
12/31/2013,131430045,12/31/2013,1330,14,Pacific,1415,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,  900         LINCOLN                      BL,,"(33.9985, -118.462)","851-899 San Miguel Ave, Venice, CA 90291, USA",90291
12/31/2013,131430049,12/31/2013,1410,14,Pacific,1401,997,TRAFFIC DR #,IC,Invest Cont,              OCEAN PARK,   CENTINELA,"(34.0231, -118.4488)","207 S Centinela Ave, Santa Monica, CA 90405, USA",90405
12/31/2013,131430050,12/31/2013,755,14,Pacific,1496,997,TRAFFIC DR #,IC,Invest Cont,              CENTURY                      BL,   AIRPORT                      BL,"(33.9455, -118.386)","9841 Airport Blvd, Los Angeles, CA 90045, USA",90045
12/31/2013,131523888,12/31/2013,940,15,N Hollywood,1591,997,TRAFFIC DR #,IC,Invest Cont,              LAUREL CANYON                BL,   VIEWCREST                    RD,"(34.1396, -118.3938)","12001-12015 Viewcrest Rd, Studio City, CA 91604, USA",91604
12/31/2013,131523893,12/31/2013,830,15,N Hollywood,1525,997,TRAFFIC DR #,IC,Invest Cont,              VICTORY                      BL,   TROOST                       AV,"(34.1867, -118.3865)","11655-11665 Victory Blvd, North Hollywood, CA 91606, USA",91606
12/31/2013,131523903,12/31/2013,930,15,N Hollywood,1549,740,VANDALISM - FELONY,IC,Invest Cont, 5300         STROHM                       AV,,"(34.1667, -118.3593)","10439-10499 Weddington St, North Hollywood, CA 91601, USA",91601
12/31/2013,131523906,12/31/2013,1300,15,N Hollywood,1523,930,"THREATS, VERBAL/TERRORIST",AA,Adult Arrest, 6500         CHARLESWORTH                 AV,,"(34.189, -118.4099)","6512 Charlesworth Ave, North Hollywood, CA 91606, USA",91606
12/31/2013,131523907,12/31/2013,1400,15,N Hollywood,1514,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",AO,Adult Other, 6900         GENTRY                       AV,,"(34.1959, -118.3932)","6904 Gentry Ave, North Hollywood, CA 91605, USA",91605
12/31/2013,131523908,12/31/2013,1305,15,N Hollywood,1543,997,TRAFFIC DR #,IC,Invest Cont,              WHITSETT                     AV,   BURBANK                      BL,"(34.1722, -118.4052)","5600-5638 Whitsett Ave, North Hollywood, CA 91607, USA",91607
12/31/2013,131523910,12/31/2013,1700,15,N Hollywood,1506,997,TRAFFIC DR #,IC,Invest Cont,              SHERMAN                      WY,   TUJUNGA                      AV,"(34.2012, -118.379)","11357-11399 Sherman Way, North Hollywood, CA 91605, USA",91605
12/31/2013,131523917,12/31/2013,1310,15,N Hollywood,1544,997,TRAFFIC DR #,IC,Invest Cont,              HARTSOOK                     ST,   BELLINGHAM                   AV,"(34.164, -118.3985)","12151-12199 Hartsook St, Valley Village, CA 91607, USA",91607
12/31/2013,131523918,12/31/2013,1400,15,N Hollywood,1548,997,TRAFFIC DR #,IC,Invest Cont,              BAKMAN                       AV,   CHANDLER                     BL,"(34.1681, -118.3773)","11260-11298 Chandler Blvd, North Hollywood, CA 91601, USA",91601
12/31/2013,131523919,12/31/2013,1445,15,N Hollywood,1524,442,SHOPLIFTING - PETTY THEFT,IC,Invest Cont,12100         VICTORY                      BL,,"(34.1867, -118.3965)","12101-12103 Victory Blvd, North Hollywood, CA 91606, USA",91606
12/31/2013,131523920,12/31/2013,1730,15,N Hollywood,1563,997,TRAFFIC DR #,IC,Invest Cont,              MOORPARK,   KRAFT,"(34.1504, -118.3801)","4401 Kraft Ave, Studio City, CA 91602, USA",91602
12/31/2013,131523922,12/31/2013,1030,15,N Hollywood,1503,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont, 6800         LAUREL CANYON                BL,,"(34.194, -118.3965)","6800-6820 Laurel Canyon Blvd, North Hollywood, CA 91605, USA",91605
12/31/2013,131523923,12/31/2013,2100,15,N Hollywood,1547,997,TRAFFIC DR #,IC,Invest Cont,              CHANDLER                     BL,   CAMELLIA                     AV,"(34.1687, -118.3822)","5400-5428 Camellia Ave, North Hollywood, CA 91601, USA",91601
12/31/2013,131523925,12/31/2013,1510,15,N Hollywood,1527,442,SHOPLIFTING - PETTY THEFT,IC,Invest Cont,              VINELAND                     AV,   VICTORY                      BL,"(34.1867, -118.3703)","6400 Vineland Ave, North Hollywood, CA 91606, USA",91606
1/2/2014,131601707,12/31/2013,1230,16,Foothill,1665,740,VANDALISM - FELONY,IC,Invest Cont,11200         SHELDON                      ST,,"(34.2533, -118.3746)","11149-11199 Sheldon St, Sun Valley, CA 91352, USA",91352
12/31/2013,131618152,12/31/2013,45,16,Foothill,1681,510,VEHICLE - STOLEN,IC,Invest Cont, 8300         SHARP                        AV,,"(34.2217, -118.3998)","8300-8328 Sharp Ave, Sun Valley, CA 91352, USA",91352
12/31/2013,131618155,12/31/2013,120,16,Foothill,1636,997,TRAFFIC DR #,IC,Invest Cont,              WENTWORTH                    ST,   RADWIN                       AV,"(34.2639, -118.3383)","9461-9545 Wentworth St, Sunland-Tujunga, CA 91040, USA",91040
12/31/2013,131618163,12/31/2013,10,16,Foothill,1611,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,13200         DEL SUR                      ST,,"(34.2791, -118.4279)","13551-13553 Del Sur St, San Fernando, CA 91340, USA",91340
12/31/2013,131618171,12/31/2013,800,16,Foothill,1637,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont, 8000         KYLE                         ST,,"(34.2647, -118.307)","10750-10804 Woodward Ave, Sunland-Tujunga, CA 91040, USA",91040
12/31/2013,131618174,12/31/2013,1500,16,Foothill,1623,997,TRAFFIC DR #,IC,Invest Cont,              GLENOAKS,   VAN NUYS,"(34.2737, -118.4117)","11200-11206 Glenoaks Blvd, Pacoima, CA 91331, USA",91331
12/31/2013,131618175,12/31/2013,2005,16,Foothill,1672,210,ROBBERY,AO,Adult Other, 9000         SAN FERNANDO                 RD,,"(34.2327, -118.3867)","9017 San Fernando Rd, Sun Valley, CA 91352, USA",91352
12/31/2013,131720633,12/31/2013,130,17,Devonshire,1777,624,BATTERY - SIMPLE ASSAULT,AO,Adult Other,16400         KNAPP                        ST,,"(34.2384, -118.4894)","9224-9228 Gothic Ave, North Hills, CA 91343, USA",91343
12/31/2013,131720644,12/31/2013,5,17,Devonshire,1722,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,              DEVONSHIRE                   ST,   CANOGA                       AV,"(34.2573, -118.5973)","10300-10306 Canoga Ave, Chatsworth, CA 91311, USA",91311
12/31/2013,131720655,12/31/2013,900,17,Devonshire,1762,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AA,Adult Arrest,20400         MARILLA                      ST,,"(34.2473, -118.5771)","20400-20410 Marilla St, Chatsworth, CA 91311, USA",91311
12/31/2013,131720663,12/31/2013,1305,17,Devonshire,1745,997,TRAFFIC DR #,IC,Invest Cont,              CHATSWORTH                   ST,   BALBOA                       BL,"(34.2648, -118.5023)","10701-10707 Balboa Blvd, Granada Hills, CA 91344, USA",91344
1/1/2014,131801624,12/31/2013,1750,18,Southeast,1862,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,11500      S  FIGUEROA                     ST,,"(33.9292, -118.2826)","11533 S Figueroa St, Los Angeles, CA 90061, USA",90061
1/1/2014,131801625,12/31/2013,2020,18,Southeast,1846,930,"THREATS, VERBAL/TERRORIST",AA,Adult Arrest,11300         ALVARO                       ST,,"(33.932, -118.2532)","11236 Alvaro St, Los Angeles, CA 90059, USA",90059
1/1/2014,131801626,12/31/2013,2200,18,Southeast,1844,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AO,Adult Other,11100         AVALON                       BL,,"(33.9348, -118.2652)","440-598 E 111th St, Los Angeles, CA 90061, USA",90061
12/31/2013,131820744,12/31/2013,230,18,Southeast,1851,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",AO,Adult Other,              FIGUEROA,   EL SEGUNDO,"(33.9164, -118.2827)","416-498 W El Segundo Blvd, Los Angeles, CA 90061, USA",90061
12/31/2013,131820745,12/31/2013,530,18,Southeast,1842,420,THEFT FROM MOTOR VEHICLE - PETTY (UNDER $400),IC,Invest Cont,11100      S  BROADWAY,,"(33.9348, -118.2781)","11018 S Broadway, Los Angeles, CA 90061, USA",90061
12/31/2013,131820746,12/31/2013,130,18,Southeast,1846,251,SHOTS INHABITED DWELLING,IC,Invest Cont, 1400      E  IMPERIAL                     HY,,"(33.9295, -118.2501)","1415-1433 Imperial Hwy, Los Angeles, CA 90059, USA",90059
12/31/2013,131820748,12/31/2013,715,18,Southeast,1822,624,BATTERY - SIMPLE ASSAULT,AO,Adult Other,  100      E  103RD                        ST,,"(33.9429, -118.2739)","10221 S Main St, Los Angeles, CA 90003, USA",90003
12/31/2013,131820757,12/31/2013,200,18,Southeast,1871,330,BURGLARY FROM VEHICLE,IC,Invest Cont,14100         AINSWORTH                    ST,,"(33.904, -118.2899)","14040 S Ainsworth St, Gardena, CA 90247, USA",90247
12/31/2013,131820764,12/31/2013,445,18,Southeast,1837,997,TRAFFIC DR #,IC,Invest Cont,              IMPERIAL                     HY,   GRANDEE                      AV,"(33.9295, -118.2435)","1678 Imperial Hwy, Los Angeles, CA 90059, USA",90059
12/31/2013,131820765,12/31/2013,900,18,Southeast,1863,510,VEHICLE - STOLEN,IC,Invest Cont,  300      E  119TH                        ST,,"(33.9247, -118.2696)","253 E 119th St, Los Angeles, CA 90061, USA",90061
12/31/2013,131820769,12/31/2013,130,18,Southeast,1836,901,VIOLATION OF RESTRAINING ORDER,AA,Adult Arrest,10300         FIRTH                        AV,,"(33.9433, -118.2477)","1513b E 103rd St, Los Angeles, CA 90002, USA",90002
12/31/2013,131820771,12/31/2013,1500,18,Southeast,1842,930,"THREATS, VERBAL/TERRORIST",IC,Invest Cont,  100      W  113TH                        ST,,"(33.932, -118.2739)","11301-11309 S Main St, Los Angeles, CA 90061, USA",90061
12/31/2013,131820773,12/31/2013,800,18,Southeast,1835,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,10700      S  CENTRAL                      AV,,"(33.9393, -118.2541)","10642 S Central Ave, Los Angeles, CA 90002, USA",90002
12/31/2013,131820775,12/31/2013,1500,18,Southeast,1864,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",AA,Adult Arrest,  700      E  118TH                        ST,,"(33.9265, -118.2622)","11799 Stanford Ave, Los Angeles, CA 90059, USA",90059
12/31/2013,131820777,12/31/2013,1220,18,Southeast,1849,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AA,Adult Arrest, 2100      E  114TH                        ST,,"(33.9315, -118.2349)","2037-2041 E 114th St, Los Angeles, CA 90059, USA",90059
12/31/2013,131820778,12/31/2013,1430,18,Southeast,1842,330,BURGLARY FROM VEHICLE,IC,Invest Cont,11200      S  BROADWAY,,"(33.933, -118.2783)","11184-11198 S Broadway, Los Angeles, CA 90061, USA",90061
12/31/2013,131925401,12/31/2013,300,19,Mission,1972,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AA,Adult Arrest, 8900         BURNET                       AV,,"(34.2319, -118.4633)","15201-15215 Rayen St, North Hills, CA 91343, USA",91343
12/31/2013,131925402,12/31/2013,300,19,Mission,1972,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AA,Adult Arrest, 8900         BURNET                       AV,,"(34.2319, -118.4633)","15201-15215 Rayen St, North Hills, CA 91343, USA",91343
12/31/2013,131925428,12/31/2013,945,19,Mission,1962,442,SHOPLIFTING - PETTY THEFT,IC,Invest Cont, 9100         SEPULVEDA                    BL,,"(34.2355, -118.4676)","15400-15408 Nordhoff St, North Hills, CA 91343, USA",91343
12/31/2013,131925431,12/31/2013,1245,19,Mission,1984,997,TRAFFIC DR #,IC,Invest Cont,              WILLIS                       AV,   PARTHENIA                    ST,"(34.2282, -118.4553)","8701-8709 Willis Ave, Panorama City, CA 91402, USA",91402
12/31/2013,131925433,12/31/2013,1420,19,Mission,1993,997,TRAFFIC DR #,IC,Invest Cont,              LANARK                       ST,   WISNER                       AV,"(34.2179, -118.4627)","8101 Wisner Ave, Van Nuys, CA 91402, USA",91402
12/31/2013,131925437,12/31/2013,1725,19,Mission,1916,997,TRAFFIC DR #,IC,Invest Cont,              GLENOAKS,   BERG,"(34.3042, -118.4453)","14330 Berg St, Sylmar, CA 91342, USA",91342
12/31/2013,131925438,12/31/2013,1315,19,Mission,1909,997,TRAFFIC DR #,IC,Invest Cont,              ELDRIDGE                     AV,   HUBBARD                      ST,"(34.3161, -118.4223)","13437-13441 Eldridge Ave, Sylmar, CA 91342, USA",91342
12/31/2013,132021021,12/31/2013,900,20,Olympic,2017,310,BURGLARY,IC,Invest Cont,  100      S  NEW HAMPSHIRE                AV,,"(34.0727, -118.2929)","3674-3698 W 1st St, Los Angeles, CA 90004, USA",90004
12/31/2013,132021023,12/31/2013,2030,20,Olympic,2083,997,TRAFFIC DR #,IC,Invest Cont,              WESTERN                      AV,   18TH                         ST,"(34.0418, -118.309)","1732-1798 S Western Ave, Los Angeles, CA 90006, USA",90006
12/31/2013,132021025,12/31/2013,2000,20,Olympic,2039,510,VEHICLE - STOLEN,IC,Invest Cont,              LEEWARD,   MAGNOLIA,"(34.0587, -118.2869)","750-798 Magnolia Ave, Los Angeles, CA 90005, USA",90005
12/31/2013,132021026,12/31/2013,1900,20,Olympic,2023,997,TRAFFIC DR #,IC,Invest Cont,              3RD                          ST,   KINGSLEY                     AV,"(34.069, -118.3029)","300 S Kingsley Dr, Los Angeles, CA 90020, USA",90020
12/31/2013,132021028,12/31/2013,1200,20,Olympic,2029,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont, 2800      W  6TH                          ST,,"(34.0632, -118.2831)","2800-2832 W 6th St, Los Angeles, CA 90005, USA",90005
12/31/2013,132101061,12/31/2013,1600,21,Topanga,2146,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,AA,Adult Arrest, 6900         MILWOOD                      AV,,"(34.1956, -118.5943)","6904 Bassett St, Canoga Park, CA 91303, USA",91303
